name,score
 J031-1201,-6.9
 J031-1293,-6.9
 J031-1295,-6.9
 J031-1349,-6.9
 J031-1353,-6.9
 J031-1363,-6.9
 J031-1411,-6.9
 J031-1467,-6.9
 J031-1609,-6.9
 J031-1611,-6.9
 J031-1706,-6.9
 J031-1708,-6.9
 J031-1713,-6.9
 J031-1715,-6.9
 J031-1725,-6.9
 J031-1765,-6.9
 J031-1768,-6.9
 J031-1770,-6.9
 J031-1800,-6.9
 J031-1830,-6.9
 J031-1891,-6.9
 J031-1896,-6.9
 J031-1926,-6.9
 J031-1989,-6.9
 J031-2018,-6.9
 J031-2039,-6.9
 J031-2265,-6.9
 J031-2273,-6.9
 J031-2299,-6.9
 J031-2396,-6.9
 J031-2406,-6.9
 J098-0037,-6.9
 J098-0049,-6.9
 J098-0058,-6.9
 J098-0059,-6.9
 J098-0061,-6.9
 J098-0066,-6.9
 J098-0068,-6.9
 J098-0081,-6.9
 J098-0083,-6.9
 J098-0104,-6.9
 J098-0131,-6.9
 J098-0138,-6.9
 J098-0172,-6.9
 J098-0519,-6.9
 J098-0529,-6.9
 J098-0531,-6.9
 J098-0534,-6.9
 J098-0535,-6.9
 J098-0555,-6.9
 J098-0564,-6.9
 J098-0575,-6.9
 J098-0588,-6.9
 J098-0604,-6.9
 J098-0605,-6.9
 J098-0620,-6.9
 J098-0621,-6.9
 J098-1275,-6.9
 J098-1285,-6.9
 J098-1286,-6.9
 J098-1291,-6.9
 J098-1300,-6.9
 J098-1301,-6.9
 J098-1307,-6.9
 J098-1308,-6.9
 J098-1310,-6.9
 J098-1314,-6.9
 J098-1315,-6.9
 J098-1329,-6.9
 J098-1330,-6.9
 J098-1333,-6.9
 J098-1334,-6.9
 J098-1345,-6.9
 J098-1351,-6.9
 J098-1361,-6.9
 J098-1416,-6.9
 L075-0429,-6.9
 L075-1200,-6.9
 L154-0033,-6.9
 L154-0039,-6.9
 L154-0040,-6.9
 L154-0051,-6.9
 L154-0088,-6.9
 L154-0132,-6.9
 L154-0312,-6.9
 L155-0042,-6.9
 L155-0051,-6.9
 L155-0055,-6.9
 L155-0068,-6.9
 L155-0150,-6.9
 L155-0280,-6.9
 L155-0282,-6.9
 L155-0283,-6.9
 L155-0310,-6.9
 L165-0786,-6.9
 L165-0848,-6.9
 L165-1066,-6.9
 L228-0792,-6.9
 L228-0826,-6.9
 L228-0831,-6.9
 L228-0839,-6.9
 L228-0851,-6.9
 L228-0887,-6.9
 L228-0901,-6.9
 L228-0927,-6.9
 L228-0945,-6.9
 L228-0957,-6.9
 L228-0967,-6.9
 L228-0968,-6.9
 L228-1017,-6.9
 L228-1032,-6.9
 L228-1071,-6.9
 L230-0042,-6.9
 L230-0076,-6.9
 L230-0098,-6.9
 L230-0213,-6.9
 L249-1204,-6.9
 L249-1317,-6.9
 L251-0083,-6.9
 L251-0217,-6.9
 L251-0499,-6.9
 L251-1199,-6.9
 L279-0104,-6.9
 L279-0362,-6.9
 L279-0363,-6.9
 L279-0368,-6.9
 L279-0387,-6.9
 L279-0392,-6.9
 L279-0401,-6.9
 L279-0454,-6.9
 L279-0487,-6.9
 L279-0502,-6.9
 L279-0725,-6.9
 L279-0758,-6.9
 L287-1268,-6.9
 L306-0469,-6.9
 L306-0606,-6.9
 L306-0631,-6.9
 L306-0862,-6.9
 L306-0878,-6.9
 L306-0892,-6.9
 L306-0898,-6.9
 L306-0910,-6.9
 L306-1221,-6.9
 L306-1826,-6.9
 L306-1860,-6.9
 L306-1881,-6.9
 L309-1207,-6.9
 L309-1277,-6.9
 L310-3171,-6.9
 L325-0218,-6.9
 L325-0338,-6.9
 L325-0401,-6.9
 L325-0456,-6.9
 L325-0603,-6.9
 L327-3056,-6.9
 L328-0374,-6.9
 L328-0376,-6.9
 L381-0578,-6.9
 L381-1240,-6.9
 L381-1253,-6.9
 L381-1259,-6.9
 L381-1270,-6.9
 L381-1276,-6.9
 L381-1282,-6.9
 L381-1328,-6.9
 L413-0071,-6.9
 L413-0106,-6.9
 L413-0116,-6.9
 L413-0404,-6.9
 L413-0490,-6.9
 L413-0572,-6.9
 L426-1926,-6.9
 L426-1938,-6.9
 L426-2021,-6.9
 L426-2726,-6.9
 L426-2733,-6.9
 L426-3008,-6.9
 L436-3776,-6.9
 L470-0090,-6.9
 L470-0239,-6.9
 L470-0537,-6.9
 L470-0658,-6.9
 L470-1156,-6.9
 L475-0049,-6.9
 L482-1429,-6.9
 L483-0460,-6.9
 L483-0556,-6.9
 L500-0188,-6.9
 L505-2378,-6.9
 L505-2384,-6.9
 L505-2397,-6.9
 L505-2484,-6.9
 L505-2511,-6.9
 L505-2585,-6.9
 L524-0138,-6.9
 L565-0006,-6.9
 L565-0203,-6.9
 L565-0314,-6.9
 L565-0323,-6.9
 L565-0350,-6.9
 L565-0655,-6.9
 L565-0793,-6.9
 L565-0809,-6.9
 L565-0814,-6.9
 L565-0826,-6.9
 L565-1263,-6.9
 L566-0097,-6.9
 L566-0218,-6.9
 L566-0313,-6.9
 L566-0353,-6.9
 L566-0409,-6.9
 L566-0446,-6.9
 L566-0502,-6.9
 L566-0556,-6.9
 L567-0068,-6.9
 L567-0070,-6.9
 L567-0155,-6.9
 L567-0175,-6.9
 L567-0235,-6.9
 L567-0418,-6.9
 L567-0452,-6.9
 L567-0454,-6.9
 L589-1476,-6.9
 L589-1494,-6.9
 L589-1970,-6.9
 L629-0579,-6.9
 L678-0075,-6.9
 L678-0227,-6.9
 L678-0269,-6.9
 L678-0325,-6.9
 L678-0360,-6.9
 L678-0364,-6.9
 L678-0388,-6.9
 L678-0411,-6.9
 L678-0419,-6.9
 L705-0077,-6.9
 L705-0132,-6.9
 L705-0155,-6.9
 L705-0424,-6.9
 L705-0427,-6.9
 L705-0432,-6.9
 L705-0446,-6.9
 L705-0498,-6.9
 L705-0525,-6.9
 L705-0574,-6.9
 L705-0624,-6.9
 L705-0627,-6.9
 L705-0816,-6.9
 L705-0848,-6.9
 L705-0946,-6.9
 L705-2464,-6.9
 L705-2493,-6.9
 L705-2513,-6.9
 L707-0047,-6.9
 L707-0171,-6.9
 L707-0614,-6.9
 L707-0639,-6.9
 L707-0930,-6.9
 L707-1315,-6.9
 L707-1436,-6.9
 L707-1988,-6.9
 L707-2041,-6.9
 L711-0146,-6.9
 L711-0306,-6.9
 L711-0637,-6.9
 L740-0502,-6.9
 L740-0773,-6.9
 L798-0149,-6.9
 L815-0129,-6.9
 L865-0021,-6.9
 L865-0026,-6.9
 L865-0033,-6.9
 L865-0049,-6.9
 L865-1513,-6.9
 L865-1815,-6.9
 L865-1901,-6.9
 L865-2045,-6.9
 L893-0333,-6.9
 L894-0013,-6.9
 L894-0045,-6.9
 L894-0067,-6.9
 L894-0070,-6.9
 L894-0161,-6.9
 L894-0175,-6.9
 L894-0189,-6.9
 L894-0215,-6.9
 L894-0330,-6.9
 L894-0640,-6.9
 L894-0706,-6.9
 L894-0777,-6.9
 L894-0809,-6.9
 L900-0309,-6.9
 M116-0142,-6.9
 M116-0161,-6.9
 M116-0620,-6.9
 M116-1816,-6.9
 M116-2765,-6.9
 M136-0320,-6.9
 M136-0378,-6.9
 M136-0379,-6.9
 M136-0586,-6.9
 M136-0600,-6.9
 M136-0669,-6.9
 M136-0786,-6.9
 M136-0787,-6.9
 M145-0211,-6.9
 M145-0213,-6.9
 M145-0261,-6.9
 M276-2457,-6.9
 M276-2531,-6.9
 M284-0225,-6.9
 M284-0890,-6.9
 M284-0953,-6.9
 M291-3560,-6.9
 M378-0553,-6.9
 M379-0080,-6.9
 M379-0081,-6.9
 M379-0160,-6.9
 M379-0210,-6.9
 M379-0365,-6.9
 M379-0399,-6.9
 M379-0403,-6.9
 M379-0421,-6.9
 M379-0493,-6.9
 M379-0497,-6.9
 M379-0520,-6.9
 M379-0538,-6.9
 M379-0559,-6.9
 M379-0606,-6.9
 M379-0635,-6.9
 M379-0668,-6.9
 M379-0702,-6.9
 M379-0774,-6.9
 M379-1090,-6.9
 M410-0247,-6.9
 M560-0014,-6.9
 M560-0031,-6.9
 M560-0224,-6.9
 M560-0231,-6.9
 M560-0299,-6.9
 M560-1217,-6.9
 M560-1359,-6.9
 M560-1417,-6.9
 M560-1434,-6.9
 M563-0119,-6.9
 M563-0586,-6.9
 M563-0664,-6.9
 M563-0758,-6.9
 M563-0786,-6.9
 M563-1157,-6.9
 M617-0325,-6.9
 M617-0818,-6.9
 M617-0913,-6.9
 M617-0964,-6.9
 M617-1019,-6.9
 M665-0879,-6.9
 M665-0945,-6.9
 M667-0911,-6.9
 M675-0729,-6.9
 M675-0806,-6.9
 M675-1655,-6.9
 M675-1663,-6.9
 M676-0707,-6.9
 M676-0750,-6.9
 M677-0530,-6.9
 M678-0499,-6.9
 M950-0656,-6.9
 M950-1745,-6.9
 M952-0834,-6.9
 M952-0968,-6.9
 M955-0724,-6.9
 M955-0767,-6.9
 M955-0850,-6.9
 M955-0877,-6.9
 M955-0899,-6.9
 P025-0684,-6.9
 P025-0685,-6.9
 P025-0686,-6.9
 P025-0688,-6.9
 P025-0689,-6.9
 P025-0725,-6.9
 P071-0616,-6.9
 P073-0494,-6.9
 P181-0803,-6.9
 P181-0940,-6.9
 P257-0028,-6.9
 P257-0055,-6.9
 P257-0068,-6.9
 P257-0076,-6.9
 P257-0101,-6.9
 P257-0105,-6.9
 P257-0106,-6.9
 P257-0165,-6.9
 P257-0333,-6.9
 P257-0358,-6.9
 P257-0394,-6.9
 P257-0396,-6.9
 P257-0449,-6.9
 P257-0492,-6.9
 P257-0540,-6.9
 P257-0568,-6.9
 P257-0572,-6.9
 P257-0633,-6.9
 P257-0641,-6.9
 P257-0835,-6.9
 P257-0908,-6.9
 P257-0926,-6.9
 P257-1010,-6.9
 P257-1012,-6.9
 P257-1030,-6.9
 P257-1102,-6.9
 P257-1142,-6.9
 P271-0065,-6.9
 P271-0154,-6.9
 P271-0159,-6.9
 P271-0169,-6.9
 P271-0176,-6.9
 P271-0215,-6.9
 P271-0501,-6.9
 P271-0506,-6.9
 P271-0896,-6.9
 P271-0987,-6.9
 P271-0991,-6.9
 P271-1001,-6.9
 P271-1011,-6.9
 P271-1081,-6.9
 P272-0120,-6.9
 P273-0310,-6.9
 P277-1112,-6.9
 P277-1211,-6.9
 P277-1233,-6.9
 P313-0675,-6.9
 P321-0216,-6.9
 P321-0270,-6.9
 P321-0381,-6.9
 P321-0742,-6.9
 P435-0585,-6.9
 P510-0393,-6.9
 P510-0487,-6.9
 P510-0490,-6.9
 P510-1264,-6.9
 P510-1337,-6.9
 P510-2050,-6.9
 P510-2054,-6.9
 P592-0759,-6.9
 P592-0765,-6.9
 P592-0771,-6.9
 P634-0053,-6.9
 P634-0182,-6.9
 P634-0311,-6.9
 P636-0007,-6.9
 P636-0260,-6.9
 P636-0424,-6.9
 P657-0761,-6.9
 P657-0860,-6.9
 P658-0868,-6.9
 P719-0281,-6.9
 P719-0366,-6.9
 P719-0550,-6.9
 P719-1188,-6.9
 T387-0418,-6.9
 T387-0607,-6.9
 T387-0611,-6.9
 T387-0638,-6.9
 T387-0882,-6.9
 T387-0962,-6.9
 T387-0992,-6.9
 T387-1043,-6.9
 T387-1069,-6.9
 T387-1091,-6.9
 T387-1108,-6.9
 T387-1178,-6.9
 T403-0041,-6.9
 T403-0112,-6.9
 T403-0172,-6.9
 T403-0182,-6.9
 T403-1341,-6.9
 T403-1653,-6.9
 T403-1666,-6.9
 T403-1740,-6.9
 T403-1763,-6.9
 T403-2348,-6.9
 T403-2498,-6.9
 T403-2505,-6.9
 T403-2558,-6.9
 T403-2619,-6.9
 T403-2730,-6.9
 T403-2824,-6.9
 T413-8616,-6.9
 T428-0799,-6.9
 Z250-1093,-6.9
 Z250-1140,-6.9
 Z250-1277,-6.9
 Z250-1351,-6.9
 Z250-1352,-6.9
 Z250-1353,-6.9
 Z250-1405,-6.9
 Z250-1649,-6.9
 Z250-1650,-6.9
 Z341-0022,-6.9
 Z341-0498,-6.9
 Z341-0756,-6.9
 Z341-0770,-6.9
 Z341-0787,-6.9
 Z341-0790,-6.9
 Z341-0795,-6.9
 Z341-0847,-6.9
 Z354-0052,-6.9
 Z354-0217,-6.9
 Z354-0429,-6.9
 Z354-0660,-6.9
 Z354-0663,-6.9
 D072-1252,-6.8
 D256-0794,-6.8
 D289-0088,-6.8
 D289-0123,-6.8
 D305-0086,-6.8
 D305-0088,-6.8
 D305-0107,-6.8
 D305-0140,-6.8
 D305-0148,-6.8
 D305-0274,-6.8
 D305-0296,-6.8
 D305-0314,-6.8
 D305-0324,-6.8
 D305-0328,-6.8
 D305-0333,-6.8
 D305-0399,-6.8
 D305-0488,-6.8
 D305-0490,-6.8
 D305-0630,-6.8
 D305-0631,-6.8
 D305-0805,-6.8
 D305-0905,-6.8
 D305-0907,-6.8
 D305-0932,-6.8
 D305-1033,-6.8
 D305-1034,-6.8
 D305-1316,-6.8
 D305-1324,-6.8
 D305-1331,-6.8
 D305-1341,-6.8
 D305-1355,-6.8
 D305-1362,-6.8
 D305-1418,-6.8
 D305-1421,-6.8
 D305-1447,-6.8
 D305-1471,-6.8
 D305-1475,-6.8
 D305-1478,-6.8
 D305-1487,-6.8
 D305-1489,-6.8
 D305-1493,-6.8
 D305-1494,-6.8
 D305-1513,-6.8
 D305-1514,-6.8
 D305-1620,-6.8
 D305-1625,-6.8
 D305-1629,-6.8
 D305-1638,-6.8
 D305-1656,-6.8
 D305-1661,-6.8
 D305-1696,-6.8
 D305-1698,-6.8
 D305-1699,-6.8
 D305-1714,-6.8
 D305-1792,-6.8
 D305-1795,-6.8
 D305-1823,-6.8
 D305-1824,-6.8
 D305-1846,-6.8
 D332-0158,-6.8
 D332-0161,-6.8
 D332-0168,-6.8
 D332-0181,-6.8
 D347-3442,-6.8
 D347-3551,-6.8
 D347-3599,-6.8
 D347-3617,-6.8
 D347-3620,-6.8
 D347-3623,-6.8
 D347-3756,-6.8
 D356-2544,-6.8
 D356-2545,-6.8
 D356-2546,-6.8
 D356-2611,-6.8
 D356-2631,-6.8
 D356-2740,-6.8
 D358-0133,-6.8
 D358-0205,-6.8
 D358-0260,-6.8
 D358-0405,-6.8
 D358-0571,-6.8
 D358-0573,-6.8
 D358-0574,-6.8
 D358-0584,-6.8
 D358-0585,-6.8
 D358-0593,-6.8
 D358-0594,-6.8
 D358-0598,-6.8
 D358-0604,-6.8
 D358-0608,-6.8
 D358-0611,-6.8
 D358-0613,-6.8
 D358-0614,-6.8
 D358-0616,-6.8
 D358-0620,-6.8
 D358-0628,-6.8
 D358-0629,-6.8
 D358-0631,-6.8
 D358-0635,-6.8
 D358-0639,-6.8
 D358-0647,-6.8
 D358-0650,-6.8
 D358-0770,-6.8
 D358-0778,-6.8
 D358-0780,-6.8
 D358-0828,-6.8
 D358-0838,-6.8
 D358-0846,-6.8
 D358-0868,-6.8
 D358-0903,-6.8
 D358-0905,-6.8
 D358-0909,-6.8
 D358-0910,-6.8
 D358-0953,-6.8
 D358-0958,-6.8
 D358-0966,-6.8
 D358-1150,-6.8
 D358-1154,-6.8
 D358-1171,-6.8
 D358-1188,-6.8
 D358-1229,-6.8
 D358-1674,-6.8
 D358-1685,-6.8
 D358-1688,-6.8
 D358-1700,-6.8
 D358-1701,-6.8
 D358-1704,-6.8
 D358-1706,-6.8
 D358-1750,-6.8
 D358-2517,-6.8
 D358-2519,-6.8
 D358-2523,-6.8
 D358-2524,-6.8
 D358-2531,-6.8
 D358-2537,-6.8
 D358-2540,-6.8
 D358-2541,-6.8
 D358-2589,-6.8
 D434-0591,-6.8
 D512-0028,-6.8
 D512-0049,-6.8
 D512-0068,-6.8
 D512-0085,-6.8
 D512-0096,-6.8
 D512-0131,-6.8
 D512-0144,-6.8
 D512-0204,-6.8
 D512-0217,-6.8
 D512-0233,-6.8
 D512-0242,-6.8
 D512-0245,-6.8
 D512-0262,-6.8
 D512-0267,-6.8
 D512-0292,-6.8
 D537-0141,-6.8
 D537-0200,-6.8
 D537-0220,-6.8
 D537-0259,-6.8
 D537-0262,-6.8
 D537-0290,-6.8
 D537-0320,-6.8
 D537-0328,-6.8
 D537-0443,-6.8
 D537-0505,-6.8
 D537-0541,-6.8
 D549-1888,-6.8
 D560-0229,-6.8
 D622-0011,-6.8
 D715-0098,-6.8
 D715-0145,-6.8
 D715-0150,-6.8
 D715-1407,-6.8
 D715-1416,-6.8
 D715-1430,-6.8
 D718-0424,-6.8
 D718-0462,-6.8
 D731-0612,-6.8
 E223-0592,-6.8
 E223-0598,-6.8
 E223-0653,-6.8
 E223-0691,-6.8
 E223-0712,-6.8
 E223-0718,-6.8
 E223-0818,-6.8
 E223-0836,-6.8
 E223-0844,-6.8
 E223-0849,-6.8
 E223-0872,-6.8
 E223-0912,-6.8
 E223-0931,-6.8
 E223-0986,-6.8
 E223-1051,-6.8
 E223-1080,-6.8
 E223-1180,-6.8
 E223-1191,-6.8
 E223-1234,-6.8
 E223-1256,-6.8
 E223-1271,-6.8
 E223-1423,-6.8
 E223-1532,-6.8
 E223-1537,-6.8
 E223-1587,-6.8
 E223-1600,-6.8
 E223-1601,-6.8
 E223-1613,-6.8
 E223-1786,-6.8
 E223-1801,-6.8
 E223-1814,-6.8
 E223-1859,-6.8
 E223-1889,-6.8
 E223-1909,-6.8
 E223-1924,-6.8
 E223-2044,-6.8
 E223-2294,-6.8
 E223-2357,-6.8
 E223-3687,-6.8
 E223-3692,-6.8
 E223-3727,-6.8
 E223-3740,-6.8
 E223-3741,-6.8
 F065-0035,-6.8
 F065-0142,-6.8
 F065-0434,-6.8
 F065-0452,-6.8
 F065-0500,-6.8
 F116-0201,-6.8
 F117-0254,-6.8
 F117-0279,-6.8
 F117-0305,-6.8
 F117-0307,-6.8
 F234-0306,-6.8
 F345-0373,-6.8
 F345-0389,-6.8
 F345-0578,-6.8
 F345-0613,-6.8
 F345-0715,-6.8
 F345-1679,-6.8
 F345-1692,-6.8
 F345-1788,-6.8
 F345-1823,-6.8
 F345-1853,-6.8
 F345-1855,-6.8
 F345-1911,-6.8
 F345-1912,-6.8
 F345-1918,-6.8
 F345-1920,-6.8
 F345-1930,-6.8
 F345-1932,-6.8
 F345-3085,-6.8
 F345-3854,-6.8
 F362-0204,-6.8
 F362-0226,-6.8
 F362-1149,-6.8
 F362-1407,-6.8
 F362-1733,-6.8
 F363-1446,-6.8
 F426-0102,-6.8
 F426-0146,-6.8
 F426-0208,-6.8
 F426-0406,-6.8
 F426-0525,-6.8
 F428-0426,-6.8
 F477-3311,-6.8
 F512-0183,-6.8
 F512-0189,-6.8
 F512-0207,-6.8
 F512-0218,-6.8
 F512-0224,-6.8
 F512-0240,-6.8
 F512-0241,-6.8
 F512-0256,-6.8
 F512-0265,-6.8
 F512-0603,-6.8
 F512-0628,-6.8
 F512-0635,-6.8
 F512-0703,-6.8
 F512-0726,-6.8
 F512-1038,-6.8
 F512-1041,-6.8
 F512-1050,-6.8
 F512-1052,-6.8
 F512-1064,-6.8
 F512-1089,-6.8
 F512-1095,-6.8
 F512-1141,-6.8
 F512-1144,-6.8
 F512-1460,-6.8
 F512-1461,-6.8
 F512-1506,-6.8
 F512-1594,-6.8
 F512-1642,-6.8
 F512-1652,-6.8
 F512-1670,-6.8
 F542-0487,-6.8
 F580-0446,-6.8
 F580-0492,-6.8
 F580-1281,-6.8
 F580-1802,-6.8
 F580-1936,-6.8
 F594-0579,-6.8
 F602-0805,-6.8
 F602-0879,-6.8
 F602-0985,-6.8
 F602-1003,-6.8
 F602-1116,-6.8
 F602-1877,-6.8
 F602-1888,-6.8
 F602-2019,-6.8
 F630-0820,-6.8
 F630-0941,-6.8
 F630-0998,-6.8
 F632-0093,-6.8
 F633-0108,-6.8
 F633-0174,-6.8
 F681-0037,-6.8
 F681-0285,-6.8
 F681-0309,-6.8
 F681-0538,-6.8
 F699-0714,-6.8
 F709-0603,-6.8
 F710-0454,-6.8
 F720-0775,-6.8
 F720-1343,-6.8
 F817-0128,-6.8
 F817-1803,-6.8
 F820-2002,-6.8
 F828-3141,-6.8
 F862-0022,-6.8
 F862-0062,-6.8
 F862-0266,-6.8
 F862-0315,-6.8
 F862-0411,-6.8
 F869-0328,-6.8
 F946-0542,-6.8
 G070-0183,-6.8
 G269-0026,-6.8
 G269-0041,-6.8
 G269-0055,-6.8
 G269-0062,-6.8
 G269-0106,-6.8
 G269-0110,-6.8
 G269-0112,-6.8
 G269-0129,-6.8
 G269-0130,-6.8
 G269-0141,-6.8
 G269-0153,-6.8
 G269-0202,-6.8
 G269-0276,-6.8
 G269-0435,-6.8
 G282-0813,-6.8
 G282-1736,-6.8
 G282-2920,-6.8
 G282-2942,-6.8
 G282-6896,-6.8
 G282-6969,-6.8
 G282-7098,-6.8
 G282-7180,-6.8
 G282-7241,-6.8
 G282-8328,-6.8
 G340-0878,-6.8
 G340-0954,-6.8
 G373-3999,-6.8
 G404-1302,-6.8
 G404-1349,-6.8
 G404-1375,-6.8
 G404-1629,-6.8
 G404-1653,-6.8
 G404-1658,-6.8
 G404-1693,-6.8
 G404-1741,-6.8
 G404-1788,-6.8
 G404-1982,-6.8
 G404-1983,-6.8
 G404-2022,-6.8
 G404-2051,-6.8
 G404-2072,-6.8
 G404-2077,-6.8
 G404-2082,-6.8
 G404-2085,-6.8
 G404-2090,-6.8
 G404-2114,-6.8
 G404-2134,-6.8
 G404-2294,-6.8
 G404-2387,-6.8
 G404-2401,-6.8
 G404-2402,-6.8
 G404-2444,-6.8
 G404-2524,-6.8
 G404-2607,-6.8
 G404-2789,-6.8
 G404-2868,-6.8
 G404-2925,-6.8
 G404-2957,-6.8
 G404-3021,-6.8
 G435-0561,-6.8
 G631-0520,-6.8
 G631-1662,-6.8
 G639-1249,-6.8
 G639-1596,-6.8
 G639-2409,-6.8
 G640-0054,-6.8
 G640-0145,-6.8
 G640-0147,-6.8
 G640-0272,-6.8
 G640-0374,-6.8
 G640-0390,-6.8
 G640-0597,-6.8
 G672-0011,-6.8
 G672-0026,-6.8
 G672-0038,-6.8
 G672-0086,-6.8
 G672-0140,-6.8
 G672-0263,-6.8
 G672-0304,-6.8
 G672-0319,-6.8
 G673-0146,-6.8
 G673-0554,-6.8
 G791-0287,-6.8
 G791-0850,-6.8
 G791-1126,-6.8
 G791-1161,-6.8
 G791-1228,-6.8
 G791-1308,-6.8
 G792-0020,-6.8
 G792-0035,-6.8
 G792-0040,-6.8
 G792-0041,-6.8
 G792-0046,-6.8
 G792-0118,-6.8
 G792-0276,-6.8
 G792-0295,-6.8
 G792-0355,-6.8
 G792-0387,-6.8
 G792-0523,-6.8
 G792-0779,-6.8
 G792-0981,-6.8
 G792-1058,-6.8
 G792-1085,-6.8
 G792-1089,-6.8
 G792-1124,-6.8
 G792-1291,-6.8
 G792-1372,-6.8
 G792-1394,-6.8
 G792-1449,-6.8
 G792-1501,-6.8
 G792-1648,-6.8
 G792-2270,-6.8
 G792-2278,-6.8
 G792-2407,-6.8
 G792-2413,-6.8
 G792-2414,-6.8
 G792-2432,-6.8
 G792-2477,-6.8
 G792-2517,-6.8
 G793-0361,-6.8
 G793-0393,-6.8
 G793-0402,-6.8
 G793-0414,-6.8
 G793-0453,-6.8
 G793-0658,-6.8
 G793-0659,-6.8
 G907-0331,-6.8
 G907-0542,-6.8
 G907-1215,-6.8
 G909-0156,-6.8
 G937-0013,-6.8
 G937-0403,-6.8
 G937-0416,-6.8
 G937-0423,-6.8
 G937-0515,-6.8
 G937-0614,-6.8
 G937-0840,-6.8
 G937-0942,-6.8
 J009-0055,-6.8
 J009-0288,-6.8
 J009-0324,-6.8
 J009-1116,-6.8
 J009-1131,-6.8
 J009-1177,-6.8
 J009-1302,-6.8
 J009-1915,-6.8
 J031-0084,-6.8
 J031-0097,-6.8
 J031-0259,-6.8
 J031-0265,-6.8
 J031-0275,-6.8
 J031-0425,-6.8
 J031-0443,-6.8
 J031-0473,-6.8
 J031-0481,-6.8
 J031-0490,-6.8
 J031-0527,-6.8
 J031-0538,-6.8
 J031-0623,-6.8
 J031-0635,-6.8
 J031-0640,-6.8
 J031-0994,-6.8
 J031-1365,-6.8
 J031-1375,-6.8
 J031-1431,-6.8
 J031-1461,-6.8
 J031-1510,-6.8
 J031-1515,-6.8
 J031-1712,-6.8
 J031-1746,-6.8
 J031-1759,-6.8
 J031-1769,-6.8
 J031-1786,-6.8
 J031-1797,-6.8
 J031-1876,-6.8
 J031-1878,-6.8
 J031-1890,-6.8
 J031-1900,-6.8
 J031-1905,-6.8
 J031-1911,-6.8
 J031-1919,-6.8
 J031-1920,-6.8
 J031-1923,-6.8
 J031-1938,-6.8
 J031-1968,-6.8
 J031-1978,-6.8
 J031-2000,-6.8
 J031-2147,-6.8
 J031-2169,-6.8
 J031-2188,-6.8
 J031-2229,-6.8
 J031-2249,-6.8
 J031-2291,-6.8
 J031-2308,-6.8
 J031-2325,-6.8
 J031-2410,-6.8
 J098-0040,-6.8
 J098-0077,-6.8
 J098-0096,-6.8
 J098-0106,-6.8
 J098-0152,-6.8
 J098-0169,-6.8
 J098-0181,-6.8
 J098-0184,-6.8
 J098-0522,-6.8
 J098-0523,-6.8
 J098-0532,-6.8
 J098-0562,-6.8
 J098-0568,-6.8
 J098-0581,-6.8
 J098-0583,-6.8
 J098-0585,-6.8
 J098-0586,-6.8
 J098-0628,-6.8
 J098-0639,-6.8
 J098-0645,-6.8
 J098-0656,-6.8
 J098-1246,-6.8
 J098-1276,-6.8
 J098-1287,-6.8
 J098-1288,-6.8
 J098-1316,-6.8
 J098-1338,-6.8
 J098-1367,-6.8
 J098-1373,-6.8
 J098-1386,-6.8
 J098-1409,-6.8
 L154-0026,-6.8
 L154-0087,-6.8
 L154-0104,-6.8
 L155-0007,-6.8
 L155-0037,-6.8
 L155-0039,-6.8
 L155-0047,-6.8
 L155-0107,-6.8
 L155-0137,-6.8
 L155-0180,-6.8
 L155-0183,-6.8
 L155-0210,-6.8
 L155-0273,-6.8
 L155-0277,-6.8
 L155-0295,-6.8
 L155-0312,-6.8
 L155-0316,-6.8
 L155-0590,-6.8
 L165-0985,-6.8
 L228-0811,-6.8
 L228-0812,-6.8
 L228-0855,-6.8
 L228-0858,-6.8
 L228-0926,-6.8
 L228-0947,-6.8
 L228-1007,-6.8
 L249-1053,-6.8
 L249-1060,-6.8
 L249-1248,-6.8
 L249-1343,-6.8
 L249-1368,-6.8
 L251-0216,-6.8
 L251-0323,-6.8
 L251-0341,-6.8
 L251-1193,-6.8
 L279-0366,-6.8
 L279-0371,-6.8
 L279-0375,-6.8
 L279-0376,-6.8
 L279-0396,-6.8
 L279-0408,-6.8
 L279-0452,-6.8
 L279-0453,-6.8
 L279-0490,-6.8
 L279-0504,-6.8
 L279-0505,-6.8
 L279-0762,-6.8
 L279-0786,-6.8
 L291-0198,-6.8
 L306-0155,-6.8
 L306-0612,-6.8
 L306-0641,-6.8
 L306-1928,-6.8
 L306-1940,-6.8
 L309-1317,-6.8
 L325-0308,-6.8
 L325-0458,-6.8
 L325-0518,-6.8
 L325-0524,-6.8
 L325-0638,-6.8
 L325-0668,-6.8
 L325-0674,-6.8
 L326-0021,-6.8
 L327-2403,-6.8
 L328-0045,-6.8
 L328-0248,-6.8
 L328-0304,-6.8
 L328-0422,-6.8
 L381-1199,-6.8
 L381-1209,-6.8
 L381-1214,-6.8
 L381-1223,-6.8
 L381-1286,-6.8
 L426-1930,-6.8
 L426-1941,-6.8
 L426-2019,-6.8
 L426-3124,-6.8
 L436-3774,-6.8
 L436-3789,-6.8
 L470-0388,-6.8
 L471-1328,-6.8
 L475-0650,-6.8
 L482-1875,-6.8
 L483-0120,-6.8
 L483-0268,-6.8
 L483-0312,-6.8
 L483-0652,-6.8
 L505-2494,-6.8
 L524-0448,-6.8
